2023-04-05 21:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 129143 }
2023-04-05 22:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 129143 }
2023-04-05 22:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 129143 }
2023-04-05 22:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 129143 }
2023-04-05 22:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 129143 }
2023-04-05 23:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-05 23:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-05 23:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-05 23:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-06 00:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-06 00:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-06 00:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-06 00:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-06 01:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-06 01:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-06 01:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-06 01:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-06 02:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-06 02:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-06 02:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-06 02:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-06 03:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-06 03:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-06 03:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-06 03:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-06 04:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-06 04:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-06 04:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-06 04:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-06 05:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-06 05:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-06 05:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-06 05:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-06 06:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
2023-04-06 06:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 128858 }
